dataset,realization,seed,arch,protocol,class,alpha,coverage,set_size,nominal
cicids2017,R4_holdout_Slowloris_Slowhttptest,1337,mlp,SHC,DoS,0.05,0.1288,1.0136,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,1337,mlp,SHC,Benign,0.1,0.8999,0.9,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,1337,mlp,SHC,DoS,0.1,0.1272,0.9467,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,1337,mlp,SHC,Benign,0.2,0.8005,0.8006,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,1337,mlp,SHC,DoS,0.2,0.1217,0.8193,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,REC,Benign,0.05,0.9507,1.9507,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,REC,DoS,0.05,1.0,1.9008,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,REC,Benign,0.1,0.901,1.901,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,REC,DoS,0.1,1.0,1.8444,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,REC,Benign,0.2,0.8013,1.8013,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,REC,DoS,0.2,1.0,1.733,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,TSC,Benign,0.05,0.9503,1.9503,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,TSC,DoS,0.05,1.0,1.9,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,TSC,Benign,0.1,0.9002,1.9002,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,TSC,DoS,0.1,1.0,1.8438,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,TSC,Benign,0.2,0.8003,1.8003,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,TSC,DoS,0.2,1.0,1.7322,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,SHC,Benign,0.05,0.9501,0.9502,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,SHC,DoS,0.05,0.3387,1.2384,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,SHC,Benign,0.1,0.9003,0.9004,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,SHC,DoS,0.1,0.3133,1.1572,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,SHC,Benign,0.2,0.8001,0.8002,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,rf,SHC,DoS,0.2,0.2658,0.9974,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,REC,Benign,0.05,0.9505,1.9505,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,REC,DoS,0.05,1.0,1.9306,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,REC,Benign,0.1,0.9001,1.9001,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,REC,DoS,0.1,1.0,1.8965,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,REC,Benign,0.2,0.8015,1.8015,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,REC,DoS,0.2,1.0,1.8224,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,TSC,Benign,0.05,0.9507,1.9507,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,TSC,DoS,0.05,1.0,1.9307,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,TSC,Benign,0.1,0.9007,1.9007,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,TSC,DoS,0.1,1.0,1.897,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,TSC,Benign,0.2,0.8009,1.8009,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,TSC,DoS,0.2,1.0,1.8212,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,SHC,Benign,0.05,0.9497,0.95,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,SHC,DoS,0.05,0.2696,1.1996,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,SHC,Benign,0.1,0.8998,0.9,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,SHC,DoS,0.1,0.1708,1.0669,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,SHC,Benign,0.2,0.8011,0.8012,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,xgb,SHC,DoS,0.2,0.0394,0.8612,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,REC,Benign,0.05,0.9503,1.9503,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,REC,DoS,0.05,1.0,1.6229,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,REC,Benign,0.1,0.9004,1.9004,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,REC,DoS,0.1,1.0,1.5837,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,REC,Benign,0.2,0.8003,1.8003,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,REC,DoS,0.2,1.0,1.5159,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,TSC,Benign,0.05,0.951,1.951,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,TSC,DoS,0.05,1.0,1.6233,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,TSC,Benign,0.1,0.9008,1.9008,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,TSC,DoS,0.1,1.0,1.5844,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,TSC,Benign,0.2,0.8005,1.8005,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,TSC,DoS,0.2,1.0,1.5163,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,SHC,Benign,0.05,0.9514,0.9518,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,SHC,DoS,0.05,0.3479,0.972,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,SHC,Benign,0.1,0.9015,0.9019,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,SHC,DoS,0.1,0.3286,0.9135,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,SHC,Benign,0.2,0.8018,0.8021,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,2024,mlp,SHC,DoS,0.2,0.291,0.8077,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,REC,Benign,0.05,0.9496,1.9496,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,REC,DoS,0.05,1.0,1.8907,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,REC,Benign,0.1,0.8986,1.8986,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,REC,DoS,0.1,1.0,1.8197,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,REC,Benign,0.2,0.7986,1.7986,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,REC,DoS,0.2,1.0,1.6832,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,TSC,Benign,0.05,0.9493,1.9493,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,TSC,DoS,0.05,1.0,1.89,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,TSC,Benign,0.1,0.8994,1.8994,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,TSC,DoS,0.1,1.0,1.8207,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,TSC,Benign,0.2,0.7986,1.7986,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,TSC,DoS,0.2,1.0,1.6831,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,SHC,Benign,0.05,0.9488,0.9489,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,SHC,DoS,0.05,0.3234,1.2132,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,SHC,Benign,0.1,0.8983,0.8984,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,SHC,DoS,0.1,0.3042,1.1235,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,SHC,Benign,0.2,0.7981,0.7982,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,rf,SHC,DoS,0.2,0.2681,0.9507,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,REC,Benign,0.05,0.9501,1.9501,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,REC,DoS,0.05,1.0,1.9293,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,REC,Benign,0.1,0.8997,1.8997,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,REC,DoS,0.1,1.0,1.8962,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,REC,Benign,0.2,0.801,1.801,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,REC,DoS,0.2,1.0,1.8188,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,TSC,Benign,0.05,0.9499,1.9499,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,TSC,DoS,0.05,1.0,1.9291,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,TSC,Benign,0.1,0.8991,1.8991,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,TSC,DoS,0.1,1.0,1.8958,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,TSC,Benign,0.2,0.7997,1.7997,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,TSC,DoS,0.2,1.0,1.8177,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,SHC,Benign,0.05,0.9506,0.9508,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,SHC,DoS,0.05,0.2657,1.1947,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,SHC,Benign,0.1,0.9006,0.9008,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,SHC,DoS,0.1,0.1679,1.0649,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,SHC,Benign,0.2,0.8012,0.8013,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,xgb,SHC,DoS,0.2,0.0393,0.8583,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,REC,Benign,0.05,0.9498,1.9498,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,REC,DoS,0.05,1.0,1.8752,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,REC,Benign,0.1,0.9003,1.9003,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,REC,DoS,0.1,1.0,1.8083,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,REC,Benign,0.2,0.8012,1.8012,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,REC,DoS,0.2,1.0,1.6713,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,TSC,Benign,0.05,0.9501,1.9501,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,TSC,DoS,0.05,1.0,1.8755,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,TSC,Benign,0.1,0.9002,1.9002,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,TSC,DoS,0.1,1.0,1.8082,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,TSC,Benign,0.2,0.8007,1.8007,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,TSC,DoS,0.2,1.0,1.6705,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,SHC,Benign,0.05,0.9508,0.9512,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,SHC,DoS,0.05,0.3406,1.2173,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,SHC,Benign,0.1,0.9,0.9003,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,SHC,DoS,0.1,0.3334,1.1415,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,SHC,Benign,0.2,0.8012,0.8015,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,7,mlp,SHC,DoS,0.2,0.3235,0.9946,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,REC,Benign,0.05,0.9504,1.9504,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,REC,DoS,0.05,1.0,1.8907,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,REC,Benign,0.1,0.9007,1.9007,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,REC,DoS,0.1,1.0,1.8165,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,REC,Benign,0.2,0.8004,1.8004,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,REC,DoS,0.2,1.0,1.6713,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,TSC,Benign,0.05,0.9509,1.9509,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,TSC,DoS,0.05,1.0,1.8916,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,TSC,Benign,0.1,0.9007,1.9007,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,TSC,DoS,0.1,1.0,1.8163,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,TSC,Benign,0.2,0.7999,1.7999,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,TSC,DoS,0.2,1.0,1.6708,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,SHC,Benign,0.05,0.9501,0.9502,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,SHC,DoS,0.05,0.3401,1.2303,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,SHC,Benign,0.1,0.8998,0.8999,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,SHC,DoS,0.1,0.3336,1.1488,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,SHC,Benign,0.2,0.8009,0.801,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,rf,SHC,DoS,0.2,0.3225,0.9942,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,REC,Benign,0.05,0.9503,1.9503,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,REC,DoS,0.05,1.0,1.9326,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,REC,Benign,0.1,0.9003,1.9003,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,REC,DoS,0.1,1.0,1.9007,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,REC,Benign,0.2,0.801,1.801,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,REC,DoS,0.2,1.0,1.8223,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,TSC,Benign,0.05,0.9495,1.9495,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,TSC,DoS,0.05,1.0,1.9319,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,TSC,Benign,0.1,0.899,1.899,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,TSC,DoS,0.1,1.0,1.9001,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,TSC,Benign,0.2,0.7991,1.7991,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,TSC,DoS,0.2,1.0,1.8202,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,SHC,Benign,0.05,0.95,0.9503,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,SHC,DoS,0.05,0.2707,1.2028,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,SHC,Benign,0.1,0.9001,0.9003,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,SHC,DoS,0.1,0.1738,1.0746,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,SHC,Benign,0.2,0.7995,0.7996,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,xgb,SHC,DoS,0.2,0.0381,0.8595,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,REC,Benign,0.05,0.95,1.95,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,REC,DoS,0.05,1.0,1.6514,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,REC,Benign,0.1,0.9,1.9,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,REC,DoS,0.1,1.0,1.5775,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,REC,Benign,0.2,0.7994,1.7994,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,REC,DoS,0.2,1.0,1.5116,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,TSC,Benign,0.05,0.9503,1.9503,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,TSC,DoS,0.05,1.0,1.6518,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,TSC,Benign,0.1,0.9004,1.9004,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,TSC,DoS,0.1,1.0,1.5776,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,TSC,Benign,0.2,0.7996,1.7996,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,TSC,DoS,0.2,1.0,1.5119,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,SHC,Benign,0.05,0.95,0.9502,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,SHC,DoS,0.05,0.3717,1.0232,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,SHC,Benign,0.1,0.8992,0.8994,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,SHC,DoS,0.1,0.3453,0.9221,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,SHC,Benign,0.2,0.7981,0.7983,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,91,mlp,SHC,DoS,0.2,0.3003,0.8114,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,REC,Benign,0.05,0.9505,1.9505,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,REC,DoS,0.05,1.0,1.8762,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,REC,Benign,0.1,0.8998,1.8998,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,REC,DoS,0.1,1.0,1.7951,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,REC,Benign,0.2,0.8,1.8,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,REC,DoS,0.2,1.0,1.6356,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,TSC,Benign,0.05,0.9503,1.9503,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,TSC,DoS,0.05,1.0,1.8754,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,TSC,Benign,0.1,0.8993,1.8993,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,TSC,DoS,0.1,1.0,1.7945,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,TSC,Benign,0.2,0.7993,1.7993,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,TSC,DoS,0.2,1.0,1.6346,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,SHC,Benign,0.05,0.9511,0.9512,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,SHC,DoS,0.05,0.3569,1.2339,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,SHC,Benign,0.1,0.9009,0.901,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,SHC,DoS,0.1,0.3475,1.1437,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,SHC,Benign,0.2,0.8014,0.8014,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,rf,SHC,DoS,0.2,0.3317,0.9697,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,REC,Benign,0.05,0.9505,1.9505,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,REC,DoS,0.05,1.0,1.9316,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,REC,Benign,0.1,0.9008,1.9008,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,REC,DoS,0.1,1.0,1.8981,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,REC,Benign,0.2,0.8013,1.8013,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,REC,DoS,0.2,1.0,1.8211,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,TSC,Benign,0.05,0.9501,1.9501,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,TSC,DoS,0.05,1.0,1.9313,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,TSC,Benign,0.1,0.9008,1.9008,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,TSC,DoS,0.1,1.0,1.8981,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,TSC,Benign,0.2,0.8005,1.8005,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,TSC,DoS,0.2,1.0,1.8203,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,SHC,Benign,0.05,0.9496,0.9499,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,SHC,DoS,0.05,0.2674,1.1987,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,SHC,Benign,0.1,0.8997,0.8999,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,SHC,DoS,0.1,0.1748,1.0724,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,SHC,Benign,0.2,0.7995,0.7997,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,xgb,SHC,DoS,0.2,0.0394,0.8585,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,REC,Benign,0.05,0.9504,1.9504,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,REC,DoS,0.05,1.0,1.6137,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,REC,Benign,0.1,0.901,1.901,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,REC,DoS,0.1,1.0,1.5809,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,REC,Benign,0.2,0.8011,1.8011,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,REC,DoS,0.2,1.0,1.5164,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,TSC,Benign,0.05,0.9493,1.9493,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,TSC,DoS,0.05,1.0,1.6133,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,TSC,Benign,0.1,0.8998,1.8998,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,TSC,DoS,0.1,1.0,1.5804,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,TSC,Benign,0.2,0.8003,1.8003,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,TSC,DoS,0.2,1.0,1.5157,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,SHC,Benign,0.05,0.9496,0.9499,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,SHC,DoS,0.05,0.3545,0.9673,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,SHC,Benign,0.1,0.8999,0.9001,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,SHC,DoS,0.1,0.3346,0.9149,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,SHC,Benign,0.2,0.801,0.8012,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,512,mlp,SHC,DoS,0.2,0.2935,0.8093,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,REC,Benign,0.05,0.9503,1.9503,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,REC,DoS,0.05,1.0,1.9146,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,REC,Benign,0.1,0.9,1.9,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,REC,DoS,0.1,1.0,1.8618,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,REC,Benign,0.2,0.7994,1.7994,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,REC,DoS,0.2,1.0,1.7546,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,TSC,Benign,0.05,0.95,1.95,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,TSC,DoS,0.05,1.0,1.9145,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,TSC,Benign,0.1,0.8993,1.8993,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,TSC,DoS,0.1,1.0,1.8604,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,TSC,Benign,0.2,0.7989,1.7989,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,TSC,DoS,0.2,1.0,1.7537,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,SHC,Benign,0.05,0.9506,0.9507,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,SHC,DoS,0.05,0.3235,1.2387,0.95
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,SHC,Benign,0.1,0.9002,0.9003,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,SHC,DoS,0.1,0.2949,1.1562,0.9
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,SHC,Benign,0.2,0.8002,0.8003,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,rf,SHC,DoS,0.2,0.2492,1.0048,0.8
cicids2017,R4_holdout_Slowloris_Slowhttptest,6021,xgb,REC,Benign,0.05,0.9502,1.9502,0.95
